material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
1345,Excavation_trench_10_14,"10-14 ft deep, units are cubic yard and bucket cubic yard ",2.5,,rs-means,Unit,201704,BCY,,,,,,,,,,,1,1
1346,Excavation_trench_10_14,"10-14 ft deep, units are cubic yard and bucket cubic yard ",3,,rs-means,Unit,201705,BCY,,,,,,,,,,,1,1
1347,Excavation_trench_14_30,"14-20 ft deep, units are cubic yard and bucket cubic yard ",1,,rs-means,Unit,201706,BCY,,,,,,,,,,,1,1
1348,Excavation_trench_14_30,"14-20 ft deep, units are cubic yard and bucket cubic yard ",1.5,,rs-means,Unit,201707,BCY,,,,,,,,,,,1,1
1349,Excavation_trench_14_30,"14-20 ft deep, units are cubic yard and bucket cubic yard ",2.5,,rs-means,Unit,201708,BCY,,,,,,,,,,,1,1
1350,Excavation_trench_14_30,"14-20 ft deep, units are cubic yard and bucket cubic yard ",3,,rs-means,Unit,201709,BCY,,,,,,,,,,,1,1
1351,Excavation_trench_14_30,"14-20 ft deep, units are cubic yard and bucket cubic yard ",3.5,,rs-means,Unit,201710,BCY,,,,,,,,,,,1,1
1352,Backfill ,tranch with dozer no compaction up to 300 ft haul,,,rs-means,Unit,201711,ECY,,,,,,,,,,,1,1
1353,Compaction_WalkBehind,"vibrating plate 18"" wide 6 inch lift units are passes and equivalent yards compacted",2,,rs-means,Unit,201712,ECY,,,,,,,,,,,1,1
1354,Compaction_WalkBehind,"vibrating plate 18"" wide 6 inch lift units are passes and equivalent yards compacted",3,,rs-means,Unit,201713,ECY,,,,,,,,,,,1,1
1355,Compaction_WalkBehind,"vibrating plate 18"" wide 6 inch lift units are passes and equivalent yards compacted",4,,rs-means,Unit,201714,ECY,,,,,,,,,,,1,1
1356,Ground_Rod,10 ft copper clad rod 3/4 diameter,10,,rs-means,Unit,181715,unit,,,,,,,,,,,1,1
1357,Wire_copper_solid,#14,14,,rs-means,Unit,181716,CLF,,,,,,,,,,,1,1
1358,Wire_copper_solid,#12,12,,rs-means,Unit,181717,CLF,,,,,,,,,,,1,1
1359,Wire_copper_solid,#10,10,,rs-means,Unit,181718,CLF,,,,,,,,,,,1,1
1360,Wire_copper_solid,#8,8,,rs-means,Unit,181719,CLF,,,,,,,,,,,1,1
1361,Wire_copper_solid,#6,6,,rs-means,Unit,181720,CLF,,,,,,,,,,,1,1
1362,Wire_copper_solid,#4,4,,rs-means,Unit,181721,CLF,,,,,,,,,,,1,1
1363,Wire_copper_solid,#2,2,,rs-means,Unit,181722,CLF,,,,,,,,,,,1,1
1364,Wire_copper_stranded,#8,8,,rs-means,Unit,181723,CLF,,,,,,,,,,,1,1
1365,Wire_copper_stranded,#6,6,,rs-means,Unit,181724,CLF,,,,,,,,,,,1,1
1366,Wire_copper_stranded,#4,4,,rs-means,Unit,181725,CLF,,,,,,,,,,,1,1
1367,Wire_copper_stranded,#2,2,,rs-means,Unit,181726,CLF,,,,,,,,,,,1,1
1368,Wire_copper_stranded,#1,1,,rs-means,Unit,181727,CLF,,,,,,,,,,,1,1
1369,Wire_copper_stranded,1/0,1/0,,rs-means,Unit,181728,CLF,,,,,,,,,,,1,1
1370,Wire_copper_stranded,2/0,2/0,,rs-means,Unit,181729,CLF,,,,,,,,,,,1,1
1371,Wire_copper_stranded,3/0,3/0,,rs-means,Unit,181730,CLF,,,,,,,,,,,1,1
1372,Wire_copper_stranded,4/0,4/0,,rs-means,Unit,181731,CLF,,,,,,,,,,,1,1
1373,Exo_weld,4/0 to ground rod,,,rs-means,Unit,181732,unit,,,,,,,,,,,1,1
1374,Brazed_connection,#6 wire,6,,rs-means,Unit,181733,unit,,,,,,,,,,,1,1
1375,Brazed_connection,#2 wire,2,,rs-means,Unit,181734,unit,,,,,,,,,,,1,1
1376,Brazed_connection,3/0 wire,3/0,,rs-means,Unit,181735,unit,,,,,,,,,,,1,1
1377,Brazed_connection,4/0 wire,4/0,,rs-means,Unit,181736,unit,,,,,,,,,,,1,1
1378,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,1,,rs-means,Unit,181737,unit,,,,,,,,,,,1,1
1379,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,2,,rs-means,Unit,181738,unit,,,,,,,,,,,1,1
1380,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,3,,rs-means,Unit,181739,unit,,,,,,,,,,,1,1
1381,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,5,,rs-means,Unit,181740,unit,,,,,,,,,,,1,1
1382,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,7.5,,rs-means,Unit,181741,unit,,,,,,,,,,,1,1
1383,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,10,,rs-means,Unit,181742,unit,,,,,,,,,,,1,1
1384,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,15,,rs-means,Unit,181743,unit,,,,,,,,,,,1,1
1385,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,25,,rs-means,Unit,181744,unit,,,,,,,,,,,1,1
1386,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,37.5,,rs-means,Unit,181745,unit,,,,,,,,,,,1,1
1387,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,50,,rs-means,Unit,181746,unit,,,,,,,,,,,1,1
1388,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,75,,rs-means,Unit,181747,unit,,,,,,,,,,,1,1
1389,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,100,,rs-means,Unit,181748,unit,,,,,,,,,,,1,1
1390,Transformer_dry_low_voltage,single phase 240/480 primiary 120/240 secondary units kVA,167,,rs-means,Unit,181749,unit,,,,,,,,,,,1,1
1391,Circuit_breaker600,3 pole NEMA 1 600V units are amps,30,,rs-means,Unit,181750,unit,,,,,,,,,,,1,1
1392,Circuit_breaker600,3 pole NEMA 1 600V units are amps,60,,rs-means,Unit,181751,unit,,,,,,,,,,,1,1
1393,Circuit_breaker600,3 pole NEMA 1 600V units are amps,100,,rs-means,Unit,181752,unit,,,,,,,,,,,1,1
1394,Circuit_breaker600,3 pole NEMA 1 600V units are amps,200,,rs-means,Unit,181753,unit,,,,,,,,,,,1,1
1395,Circuit_breaker600,3 pole NEMA 1 600V units are amps,400,,rs-means,Unit,181754,unit,,,,,,,,,,,1,1
1396,Circuit_breaker600,3 pole NEMA 1 600V units are amps,600,,rs-means,Unit,181755,unit,,,,,,,,,,,1,1
1397,Circuit_breaker600,3 pole NEMA 1 600V units are amps,,,rs-means,Unit,181750,unit,,,,,,,,,,,1,1
1398,Circuit_breaker600,3 pole NEMA 1 600V units are amps,,,rs-means,Unit,181750,unit,,,,,,,,,,,1,1
1399,Circuit_breaker600,3 pole NEMA 1 600V units are amps,,,rs-means,Unit,181750,unit,,,,,,,,,,,1,1
1400,Circuit_breaker600,3 pole NEMA 1 600V units are amps,,,rs-means,Unit,181750,unit,,,,,,,,,,,1,1
1401,Circuit_breaker600,3 pole NEMA 1 600V units are amps,,,rs-means,Unit,181756,unit,,,,,,,,,,,1,1
1402,Circuit_breaker240,3 pole NEMA 240V units are amps,30,,rs-means,Unit,181757,unit,,,,,,,,,,,1,1
1403,Circuit_breaker240,3 pole NEMA 240V units are amps,60,,rs-means,Unit,181758,unit,,,,,,,,,,,1,1
1404,Circuit_breaker240,3 pole NEMA 240V units are amps,100,,rs-means,Unit,181759,unit,,,,,,,,,,,1,1
1405,Circuit_breaker240,3 pole NEMA 240V units are amps,200,,rs-means,Unit,181760,unit,,,,,,,,,,,1,1
1406,Circuit_breaker240,3 pole NEMA 240V units are amps,400,,rs-means,Unit,181761,unit,,,,,,,,,,,1,1
1407,Circuit_breaker240,3 pole NEMA 240V units are amps,600,,rs-means,Unit,181762,unit,,,,,,,,,,,1,1
1414,Safety_switch,general duty 3 pole NEMA 1 fusable units are amps,30,,rs-means,Unit,181763,unit,,,,,,,,,,,1,1
1415,Safety_switch,general duty 3 pole NEMA 1 fusable units are amps,60,,rs-means,Unit,181764,unit,,,,,,,,,,,1,1
1416,Safety_switch,general duty 3 pole NEMA 1 fusable units are amps,100,,rs-means,Unit,181765,unit,,,,,,,,,,,1,1
1417,Safety_switch,general duty 3 pole NEMA 1 fusable units are amps,200,,rs-means,Unit,181766,unit,,,,,,,,,,,1,1
1418,Safety_switch,general duty 3 pole NEMA 1 fusable units are amps,400,,rs-means,Unit,181767,unit,,,,,,,,,,,1,1
1419,Safety_switch,general duty 3 pole NEMA 1 fusable units are amps,600,,rs-means,Unit,181768,unit,,,,,,,,,,,1,1
1420,fuse_250V_timedelay,dual element time delay units are amps,30,,rs-means,Unit,181769,unit,,,,,,,,,,,1,1
1421,fuse_250V_timedelay,dual element time delay units are amps,5,,rs-means,Unit,181770,unit,,,,,,,,,,,1,1
1422,fuse_250V_timedelay,dual element time delay units are amps,60,,rs-means,Unit,181771,unit,,,,,,,,,,,1,1
1423,fuse_250V_timedelay,dual element time delay units are amps,100,,rs-means,Unit,181772,unit,,,,,,,,,,,1,1
1424,fuse_250V_timedelay,dual element time delay units are amps,200,,rs-means,Unit,181773,unit,,,,,,,,,,,1,1
1425,fuse_250V_timedelay,dual element time delay units are amps,400,,rs-means,Unit,181774,unit,,,,,,,,,,,1,1
1426,fuse_250V_timedelay,dual element time delay units are amps,600,,rs-means,Unit,181775,unit,,,,,,,,,,,1,1
1427,fuse_120V,standard fuse 0.3 to 14 amp,14,,rs-means,Unit,181776,unit,,,,,,,,,,,1,1
1428,fuse_120V,standard fuse 15 to 30 amp,15,,rs-means,Unit,181777,unit,,,,,,,,,,,1,1
1429,pvpanel,Solarland 12V SLP100-12U 26.57 x 41.81 x 1.18,100,poly,custom,,181778,unit,BRITISH COLUMBIA,VANCOUVER,2020,224.75,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1430,pvpanel,Solarland 12V SLP120-12U 26.57 x 48.98 x 1.38,120,poly,custom,,181779,unit,BRITISH COLUMBIA,VANCOUVER,2020,269.7,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1431,pvpanel,Solarland 12V SLP175S-12 26.57 x 59.06 x 1.38,175,mono,custom,,181780,unit,BRITISH COLUMBIA,VANCOUVER,2020,324,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1432,pvpanel,Heliene Black 60 cell 39.4 x 65.5 x 1.6 ,320,mono,custom,,181781,unit,BRITISH COLUMBIA,VANCOUVER,2020,256,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1433,pvpanel,Panasonic Black Frame HIT 60 cell 41.5 x 62.5 x 1.6 ,325,mono,custom,,181782,unit,BRITISH COLUMBIA,VANCOUVER,2020,355,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1434,pvpanel,LG NeON2 LG-335N1K-V5  Black/Black 40 x 66.4 x 1.57 ,335,mono,custom,,181783,unit,BRITISH COLUMBIA,VANCOUVER,2020,380,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1435,pvpanel,Astronergy CHSM6612M Silver Mono PERC 38.98 x 76.93 x 1.57 ,365,perc,custom,,181784,unit,BRITISH COLUMBIA,VANCOUVER,2020,257,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1436,pvpanel,Canadian Solar MC4 CS3k-320MS Black Mon PERC 39.1 x 65.9 x 1.38,320,perc,custom,,181785,unit,BRITISH COLUMBIA,VANCOUVER,2020,205,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1437,pvpanel,Mission Solar Black Mon PERC 39.33 x 65.53 x 1.58,310,perc,custom,,181786,unit,BRITISH COLUMBIA,VANCOUVER,2020,259,35,0,1.25,1.25,1,www.wholesalesolar.com,1,1
1438,pvpanel,Hanwha Mono 39.4 x 65.7 x 1.26,310,mono,custom,,181787,unit,BRITISH COLUMBIA,KAMLOOPS,2020,269.6,35,0,1.25,1.25,1,www.cdnsolar.ca,1,1
1439,pvpanel,Canadian Solar CS3k-325MS Black Mon PERC 39.1 x 65.9 x 1.38,325,perc,custom,,181788,unit,BRITISH COLUMBIA,KAMLOOPS,2020,283,35,0,1.25,1.25,1,www.cdnsolar.ca,1,1
1440,pvpanel,Canadian Solar 72 Cell Maxpower 325 38.7 x 76.9 x 1.57,325,poly,custom,,181789,unit,ONTARIO,LONDON,2020,279,35,0,1.25,1.25,1,www.thesolarsupermarket.com,1,1
1441,pvpanel,Hanwha 72 Cell Quantum HSQ-340-72P 39.7  x 78.5 x 1.38,340,poly,custom,,181790,unit,ONTARIO,LONDON,2020,305,35,0,1.25,1.25,1,www.thesolarsupermarket.com,1,1
1442,pvpanel,Hanwha SF220-30-P225 37  x 65.04 x 1.97,220,poly,custom,,181791,unit,ONTARIO,LONDON,2020,170,35,0,1.25,1.25,1,www.thesolarsupermarket.com,1,1
1443,pvpanel,Heliene 36HD 26.6  x 58.6 x 1.6,160,mono,custom,,181792,unit,ONTARIO,LONDON,2020,263,35,0,1.25,1.25,1,www.thesolarsupermarket.com,1,1
1444,pvpanel,HES-160-36PV 26.6  x 58.3 x 1.38,160,poly,custom,,181793,unit,ONTARIO,LONDON,2020,259,35,0,1.25,1.25,1,www.thesolarsupermarket.com,1,1
1445,pvpanel,HES-265-60PV 39  x 64.6 x 1.36,265,poly,custom,,181794,unit,ONTARIO,LONDON,2020,249,35,0,1.25,1.25,1,www.thesolarsupermarket.com,1,1
1446,pvpanel,"Global Solar Energy PowerFlex+ flexible thin film (CIGS) for awnings, BIPV 19.4 x 81.4 x 0.12",100,thin,custom,,181795,unit,BRITISH COLUMBIA,VICTORIA,2019,399,35,0,1.25,1.25,1,www.modernoutpost.com,1,1
1447,pvpanel,"Powerfilm, Soltronic Semi-Flex with Sunpower cells, 21 x 44.5 x 0.08",100,thin,custom,,181796,unit,BRITISH COLUMBIA,VICTORIA,2019,649,35,0,1.25,1.25,1,www.modernoutpost.com,1,1
1448,pvpanel,"Go Power, GP-Flex - 100E, Flexible with Sunpower cells, 21.3 x 41.7 x 0.1",100,thin,custom,,181797,unit,BRITISH COLUMBIA,VICTORIA,2019,549,35,0,1.25,1.25,1,www.modernoutpost.com,1,1
1449,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 20 ton cooling, includes standard controls, excludes remote air cooled condensers",70.34,,rs-means,Unit,171798,each,,,,,,,,,,,1,1
1450,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 35 ton cooling, includes standard controls, excludes remote air cooled condensers",123.095,,rs-means,Unit,171799,each,,,,,,,,,,,1,1
1451,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 45 ton cooling, includes standard controls, excludes remote air cooled condensers",158.265,,rs-means,Unit,171800,each,,,,,,,,,,,1,1
1452,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 50 ton cooling, includes standard controls, excludes remote air cooled condensers",175.85,,rs-means,Unit,171034,each,,,,,,,,,,,1,1
1453,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 85 ton cooling, includes standard controls, excludes remote air cooled condensers",298.945,,rs-means,Unit,171801,each,,,,,,,,,,,1,1
1454,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 95 ton cooling, includes standard controls, excludes remote air cooled condensers",334.115,,rs-means,Unit,171802,each,,,,,,,,,,,1,1
1455,RecChillerWater,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 45 ton cooling, includes standard controls, excludes water tower",158.265,,rs-means,Unit,171803,each,,,,,,,,,,,1,1
1456,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 10 Ton, includes standard controls",35.17,,rs-means,Unit,171804,each,,,,,,,,,,,1,1
1457,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 35 Ton, includes standard controls",123.095,,rs-means,Unit,171805,each,,,,,,,,,,,1,1
1458,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 45 Ton, includes standard controls",158.265,,rs-means,Unit,171806,each,,,,,,,,,,,1,1
1459,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 70 Ton, includes standard controls",246.19,,rs-means,Unit,171807,each,,,,,,,,,,,1,1
1460,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 100 Ton, includes standard controls",351.7,,rs-means,Unit,171808,each,,,,,,,,,,,1,1
1461,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 110 Ton, includes standard controls",386.87,,rs-means,Unit,171809,each,,,,,,,,,,,1,1
1462,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 130 Ton, includes standard controls",457.21,,rs-means,Unit,171810,each,,,,,,,,,,,1,1
1463,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 170 Ton, includes standard controls",597.89,,rs-means,Unit,171811,each,,,,,,,,,,,1,1
1464,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 210 Ton, includes standard controls",738.5699999999999,,rs-means,Unit,171812,each,,,,,,,,,,,1,1
1465,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 250 Ton, includes standard controls",879.25,,rs-means,Unit,171813,each,,,,,,,,,,,1,1
1466,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 275 Ton, includes standard controls",967.175,,rs-means,Unit,171814,each,,,,,,,,,,,1,1
1467,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 300 Ton, includes standard controls",1055.1,,rs-means,Unit,171815,each,,,,,,,,,,,1,1
1468,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 330 Ton, includes standard controls",1160.61,,rs-means,Unit,171816,each,,,,,,,,,,,1,1
1469,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 390 Ton, includes standard controls",1371.6299999999999,,rs-means,Unit,171817,each,,,,,,,,,,,1,1
1470,groundconduit,galvanized steel conduit 1.5 inches in diameter,1.5,,rs-means,Unit,181818,each,,,,,,,,,,,1,1
1471,CondensingUnit-adv,"Air cooled compressor, standard controls 1.5 tons",5.2755,,rs-means,Unit,171182,,,,,,,,,,,,1.36,1
1472,CondensingUnit-adv,"Air cooled compressor, standard controls 2 tons",7.034,,rs-means,Unit,171183,,,,,,,,,,,,1.36,1
1473,CondensingUnit-adv,"Air cooled compressor, standard controls 2.5 tons",8.7925,,rs-means,Unit,171184,,,,,,,,,,,,1.36,1
1474,CondensingUnit-adv,"Air cooled compressor, standard controls 3 tons",10.551,,rs-means,Unit,171185,,,,,,,,,,,,1.36,1
1475,CondensingUnit-adv,"Air cooled compressor, standard controls 3.5 tons",12.3095,,rs-means,Unit,171186,,,,,,,,,,,,1.36,1
1476,CondensingUnit-adv,"Air cooled compressor, standard controls 4 tons",14.068,,rs-means,Unit,171187,,,,,,,,,,,,1.36,1
1477,CondensingUnit-adv,"Air cooled compressor, standard controls 5 tons",17.585,,rs-means,Unit,171188,,,,,,,,,,,,1.36,1
1478,CondensingUnit-adv,"Air cooled compressor, standard controls 7.5 tons",26.377499999999998,,rs-means,Unit,171189,,,,,,,,,,,,1.36,1
1479,CondensingUnit-adv,"Air cooled compressor, standard controls 8.5 tons",29.8945,,rs-means,Unit,171190,,,,,,,,,,,,1.36,1
1480,CondensingUnit-adv,"Air cooled compressor, standard controls 10 tons",35.17,,rs-means,Unit,171191,,,,,,,,,,,,1.36,1
1481,CondensingUnit-adv,"Air cooled compressor, standard controls 12.5 tons",43.9625,,rs-means,Unit,171192,,,,,,,,,,,,1.36,1
1482,CondensingUnit-adv,"Air cooled compressor, standard controls 15 tons",52.754999999999995,,rs-means,Unit,171193,,,,,,,,,,,,1.36,1
1483,CondensingUnit-adv,"Air cooled compressor, standard controls 20 tons",70.34,,rs-means,Unit,171194,,,,,,,,,,,,1.36,1
1484,CondensingUnit-adv,"Air cooled compressor, standard controls 25 tons",87.925,,rs-means,Unit,171195,,,,,,,,,,,,1.36,1
1485,CondensingUnit-adv,"Air cooled compressor, standard controls 30 tons",105.50999999999999,,rs-means,Unit,171196,,,,,,,,,,,,1.36,1
1486,CondensingUnit-adv,"Air cooled compressor, standard controls 40 tons",140.68,,rs-means,Unit,171197,,,,,,,,,,,,1.36,1
1487,CondensingUnit-adv,"Air cooled compressor, standard controls 50 tons",175.85,,rs-means,Unit,171198,,,,,,,,,,,,1.36,1
1488,CondensingUnit-adv,"Air cooled compressor, standard controls 60 tons",211.01999999999998,,rs-means,Unit,171199,,,,,,,,,,,,1.36,1
1489,CondensingUnit-adv,"Air cooled compressor, standard controls 70 tons",246.19,,rs-means,Unit,171200,,,,,,,,,,,,1.36,1
1490,CondensingUnit-adv,"Air cooled compressor, standard controls 80 tons",281.36,,rs-means,Unit,171201,,,,,,,,,,,,1.36,1
1491,CondensingUnit-adv,"Air cooled compressor, standard controls 90 tons",316.53,,rs-means,Unit,171202,,,,,,,,,,,,1.36,1
1492,CondensingUnit-adv,"Air cooled compressor, standard controls 100 tons",351.7,,rs-means,Unit,171203,,,,,,,,,,,,1.36,1
1493,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-72MF2U94 MF2 460V HTG 81 KBTU CLG 72 KBTU,23.732999999999997,,custom,,171819,unit,ONTARIO,TORONTO,2020,16685,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1494,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-96MF2U94 MF2 460V HTG 108 KBTU CLG 96 KBTU,31.644,,custom,,171820,unit,ONTARIO,TORONTO,2020,19612.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1495,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-120MF2U94 MF2 460V HTG 135 KBTU CLG 120 KBTU,39.555,,custom,,171821,unit,ONTARIO,TORONTO,2020,25420,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1496,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-144MF2U94 MF2 460V HTG 162 KBTU CLG 144 KBTU,47.465999999999994,,custom,,171822,unit,ONTARIO,TORONTO,2020,31535,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1497,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-72ME2U94 ME2 460V HTG 81 KBTU CLG 72 KBTU,23.732999999999997,,custom,,171823,unit,ONTARIO,TORONTO,2020,15172.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1498,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-96ME2U94 ME2 460V HTG 108 KBTU CLG 96 KBTU,31.644,,custom,,171824,unit,ONTARIO,TORONTO,2020,16652.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1499,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-120ME2U94 ME2 460V HTG 135 KBTU CLG 120 KBTU,39.555,,custom,,171825,unit,ONTARIO,TORONTO,2020,21585,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1500,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-144ME2U94 ME2 460V HTG 162 KBTU CLG 144 KBTU,47.465999999999994,,custom,,171826,unit,ONTARIO,TORONTO,2020,26775,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1501,VRF-MiniHP-Outdoor,Outdoor HP unit with VSD condensing fan U-36LE1U6 LE 460V HTG 38.5 KBTU CLG 37 KBTU,11.2805,,custom,,171827,unit,ONTARIO,TORONTO,2020,7392.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1502,VRF-MiniHP-Outdoor,Outdoor HP unit with VSD condensing fan U-52LE1U6 LE 460V HTG 55 KBTU CLG 52 KBTU,16.115,,custom,,171828,unit,ONTARIO,TORONTO,2020,8675,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1503,VRF-WallMount,Wallmount cassette: 230/265/320 cfm fan S-07MK2U6 MK2 460V HTG 8.5 KBTU CLG 7.5 KBTU,2.4905,,custom,,171829,unit,ONTARIO,TORONTO,2020,1600,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1504,VRF-WallMount,Wallmount cassette: 240/300/345 cfm fan S-09MK2U6 MK2 460V HTG 11 KBTU CLG 9.6 KBTU,3.223,,custom,,171830,unit,ONTARIO,TORONTO,2020,1600,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1505,VRF-WallMount,Wallmount cassette: 240/335/395 cfm fan S-12MK2U6 MK2 460V HTG 14 KBTU CLG 12 KBTU,4.101999999999999,,custom,,171831,unit,ONTARIO,TORONTO,2020,1682.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1506,VRF-WallMount,Wallmount cassette: 335/441/565 cfm fan S-18MK2U6 MK2 460V HTG 20 KBTU CLG 18 KBTU,5.859999999999999,,custom,,171832,unit,ONTARIO,TORONTO,2020,1775,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1507,VRF-WallMount,Wallmount cassette: 406/512/635 cfm fan S-24MK2U6 MK2 460V HTG 27 KBTU CLG 25 KBTU,7.911,,custom,,171833,unit,ONTARIO,TORONTO,2020,1970,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1508,VRF-CeilingMount,4-way cassette: 371/424/494 cfm fan S-12MY2U6 MY2 460V HTG 14 KBTU CLG 12 KBTU,4.101999999999999,,custom,,171834,unit,ONTARIO,TORONTO,2020,1835,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1509,VRF-CeilingMount,4-way cassette: 305/345/390 cfm fan S-18MY2U6 MY2 460V HTG 21 KBTU CLG 19 KBTU,6.153,,custom,,171835,unit,ONTARIO,TORONTO,2020,1885,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1510,VRF-DuctMount,concealed duct cassette: 212/247/283 cfm fan S-07MM2U6 MM2 460V HTG 8.5 KBTU CLG 7.5 KBTU,2.4905,,custom,,171836,unit,ONTARIO,TORONTO,2020,1680,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1511,VRF-DuctMount,concealed duct cassette: 230/265/300 cfm fan S-09MM2U6 MM2 460V HTG 11 KBTU CLG 9.6 KBTU,3.223,,custom,,171837,unit,ONTARIO,TORONTO,2020,1715,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1512,VRF-DuctMount,concealed duct cassette: 247/283/318 cfm fan S-12MM2U6 MM2 460V HTG 14 KBTU CLG 12 KBTU,4.101999999999999,,custom,,171838,unit,ONTARIO,TORONTO,2020,1735,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1513,VRF-DuctMount,concealed duct cassette: 283/336/371 cfm fan S-15MM2U6 MM2 460V HTG 17 KBTU CLG 15 KBTU,4.981,,custom,,171839,unit,ONTARIO,TORONTO,2020,1790,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
